Country or Area Code,Country or Area,Commodity - Transaction,Year,Unit,Quantity,Quantity Footnotes
356,India,Vegetal waste - production,2008,"Metric tons,  thousand",152521.44,
356,India,Vegetal waste - production,2007,"Metric tons,  thousand",150822.24,
356,India,Vegetal waste - production,2006,"Metric tons,  thousand",149141.92,
356,India,Vegetal waste - production,2005,"Metric tons,  thousand",147480.32,
356,India,Vegetal waste - production,2004,"Metric tons,  thousand",145780.64,
356,India,Vegetal waste - production,2003,"Metric tons,  thousand",144100.72,
356,India,Vegetal waste - production,2002,"Metric tons,  thousand",142419.6,
356,India,Vegetal waste - production,2001,"Metric tons,  thousand",140834.72,
360,Indonesia,Vegetal waste - production,2010,"Metric tons,  thousand",35873.2,
360,Indonesia,Vegetal waste - production,2009,"Metric tons,  thousand",35725.36,
360,Indonesia,Vegetal waste - production,2008,"Metric tons,  thousand",35249,
360,Indonesia,Vegetal waste - production,2007,"Metric tons,  thousand",34847,
360,Indonesia,Vegetal waste - production,2006,"Metric tons,  thousand",34461,
360,Indonesia,Vegetal waste - production,2005,"Metric tons,  thousand",34000,
360,Indonesia,Vegetal waste - production,2004,"Metric tons,  thousand",33548,
360,Indonesia,Vegetal waste - production,2003,"Metric tons,  thousand",33104,
360,Indonesia,Vegetal waste - production,2002,"Metric tons,  thousand",32661.44,
360,Indonesia,Vegetal waste - production,2001,"Metric tons,  thousand",32242.32,
364,Iran(Islamic Rep. of),Vegetal waste - production,2010,"Metric tons,  thousand",86.4,
364,Iran(Islamic Rep. of),Vegetal waste - production,2009,"Metric tons,  thousand",86.4,
364,Iran(Islamic Rep. of),Vegetal waste - production,2008,"Metric tons,  thousand",86.4,
364,Iran(Islamic Rep. of),Vegetal waste - production,2007,"Metric tons,  thousand",86.4,
364,Iran(Islamic Rep. of),Vegetal waste - production,2006,"Metric tons,  thousand",768.2,
364,Iran(Islamic Rep. of),Vegetal waste - production,2005,"Metric tons,  thousand",768.2,
364,Iran(Islamic Rep. of),Vegetal waste - production,2004,"Metric tons,  thousand",708.32,
364,Iran(Islamic Rep. of),Vegetal waste - production,2003,"Metric tons,  thousand",697.12,
364,Iran(Islamic Rep. of),Vegetal waste - production,2002,"Metric tons,  thousand",686.48,
364,Iran(Islamic Rep. of),Vegetal waste - production,2001,"Metric tons,  thousand",675.76,
364,Iran(Islamic Rep. of),Vegetal waste - production,2000,"Metric tons,  thousand",623.12,
364,Iran(Islamic Rep. of),Vegetal waste - production,1999,"Metric tons,  thousand",623.12,
372,Ireland,Vegetal waste - production,2010,"Metric tons,  thousand",419.84,
372,Ireland,Vegetal waste - production,2009,"Metric tons,  thousand",370.56,
372,Ireland,Vegetal waste - production,2008,"Metric tons,  thousand",352.16,
372,Ireland,Vegetal waste - production,2007,"Metric tons,  thousand",323.6,
372,Ireland,Vegetal waste - production,2006,"Metric tons,  thousand",363.44,
372,Ireland,Vegetal waste - production,2005,"Metric tons,  thousand",374.4,
372,Ireland,Vegetal waste - production,2004,"Metric tons,  thousand",289,
372,Ireland,Vegetal waste - production,2003,"Metric tons,  thousand",213,
372,Ireland,Vegetal waste - production,2002,"Metric tons,  thousand",365.12,
372,Ireland,Vegetal waste - production,2001,"Metric tons,  thousand",366,
372,Ireland,Vegetal waste - production,2000,"Metric tons,  thousand",316.4,
372,Ireland,Vegetal waste - production,1999,"Metric tons,  thousand",301.44,
404,Kenya,Vegetal waste - production,2010,"Metric tons,  thousand",3042.8,
404,Kenya,Vegetal waste - production,2009,"Metric tons,  thousand",3439.2,
404,Kenya,Vegetal waste - production,2008,"Metric tons,  thousand",3665.92,
404,Kenya,Vegetal waste - production,2007,"Metric tons,  thousand",3619.28,
404,Kenya,Vegetal waste - production,2006,"Metric tons,  thousand",3559.44,
404,Kenya,Vegetal waste - production,2005,"Metric tons,  thousand",3501.2,
404,Kenya,Vegetal waste - production,2004,"Metric tons,  thousand",3444.48,
404,Kenya,Vegetal waste - production,2003,"Metric tons,  thousand",3389.28,
404,Kenya,Vegetal waste - production,2002,"Metric tons,  thousand",3335.52,
404,Kenya,Vegetal waste - production,2001,"Metric tons,  thousand",3060.08,
404,Kenya,Vegetal waste - production,2000,"Metric tons,  thousand",3009.12,
404,Kenya,Vegetal waste - production,1999,"Metric tons,  thousand",2959.44,
404,Kenya,Vegetal waste - production,1998,"Metric tons,  thousand",2911.12,
404,Kenya,Vegetal waste - production,1997,"Metric tons,  thousand",2864.08,
404,Kenya,Vegetal waste - production,1996,"Metric tons,  thousand",2818.24,
404,Kenya,Vegetal waste - production,1995,"Metric tons,  thousand",2773.6,
404,Kenya,Vegetal waste - production,1994,"Metric tons,  thousand",2730.16,
404,Kenya,Vegetal waste - production,1993,"Metric tons,  thousand",2652.48,
404,Kenya,Vegetal waste - production,1992,"Metric tons,  thousand",2573.6,
404,Kenya,Vegetal waste - production,1991,"Metric tons,  thousand",2494.08,
404,Kenya,Vegetal waste - production,1990,"Metric tons,  thousand",2414.72,
410,"Korea, Republic of",Vegetal waste - production,2010,"Metric tons,  thousand",1024.96,
410,"Korea, Republic of",Vegetal waste - production,2009,"Metric tons,  thousand",834.72,
410,"Korea, Republic of",Vegetal waste - production,2008,"Metric tons,  thousand",754,
410,"Korea, Republic of",Vegetal waste - production,2007,"Metric tons,  thousand",794.32,
410,"Korea, Republic of",Vegetal waste - production,2006,"Metric tons,  thousand",793.44,
410,"Korea, Republic of",Vegetal waste - production,2005,"Metric tons,  thousand",812.96,
410,"Korea, Republic of",Vegetal waste - production,2004,"Metric tons,  thousand",324.24,
410,"Korea, Republic of",Vegetal waste - production,2003,"Metric tons,  thousand",380.72,
410,"Korea, Republic of",Vegetal waste - production,2002,"Metric tons,  thousand",343.2,
410,"Korea, Republic of",Vegetal waste - production,2001,"Metric tons,  thousand",254.64,
410,"Korea, Republic of",Vegetal waste - production,2000,"Metric tons,  thousand",447.36,
410,"Korea, Republic of",Vegetal waste - production,1999,"Metric tons,  thousand",564.64,
410,"Korea, Republic of",Vegetal waste - production,1998,"Metric tons,  thousand",768.24,
410,"Korea, Republic of",Vegetal waste - production,1997,"Metric tons,  thousand",765.6,
410,"Korea, Republic of",Vegetal waste - production,1996,"Metric tons,  thousand",679.36,
410,"Korea, Republic of",Vegetal waste - production,1995,"Metric tons,  thousand",23.84,
410,"Korea, Republic of",Vegetal waste - production,1994,"Metric tons,  thousand",23.52,
410,"Korea, Republic of",Vegetal waste - production,1993,"Metric tons,  thousand",26.56,
410,"Korea, Republic of",Vegetal waste - production,1992,"Metric tons,  thousand",31.68,
410,"Korea, Republic of",Vegetal waste - production,1991,"Metric tons,  thousand",44.4,
410,"Korea, Republic of",Vegetal waste - production,1990,"Metric tons,  thousand",41.84,
428,Latvia,Vegetal waste - production,2010,"Metric tons,  thousand",2656.88,
428,Latvia,Vegetal waste - production,2009,"Metric tons,  thousand",2455.2,
428,Latvia,Vegetal waste - production,2008,"Metric tons,  thousand",2015.68,
428,Latvia,Vegetal waste - production,2007,"Metric tons,  thousand",2213.92,
428,Latvia,Vegetal waste - production,2006,"Metric tons,  thousand",2560.08,
428,Latvia,Vegetal waste - production,2005,"Metric tons,  thousand",2042.8,
428,Latvia,Vegetal waste - production,2004,"Metric tons,  thousand",1922.08,
428,Latvia,Vegetal waste - production,2003,"Metric tons,  thousand",1665.44,
428,Latvia,Vegetal waste - production,2002,"Metric tons,  thousand",1213.92,
428,Latvia,Vegetal waste - production,2001,"Metric tons,  thousand",855.68,
428,Latvia,Vegetal waste - production,2000,"Metric tons,  thousand",626.4,
428,Latvia,Vegetal waste - production,1999,"Metric tons,  thousand",386.08,
428,Latvia,Vegetal waste - production,1998,"Metric tons,  thousand",494.32,
428,Latvia,Vegetal waste - production,1997,"Metric tons,  thousand",649.36,
428,Latvia,Vegetal waste - production,1996,"Metric tons,  thousand",238.72,
428,Latvia,Vegetal waste - production,1995,"Metric tons,  thousand",232.24,
428,Latvia,Vegetal waste - production,1994,"Metric tons,  thousand",156.08,
428,Latvia,Vegetal waste - production,1993,"Metric tons,  thousand",76.8,
440,Lithuania,Vegetal waste - production,2010,"Metric tons,  thousand",2155.04,
440,Lithuania,Vegetal waste - production,2009,"Metric tons,  thousand",2154.24,
440,Lithuania,Vegetal waste - production,2008,"Metric tons,  thousand",1693.28,
440,Lithuania,Vegetal waste - production,2007,"Metric tons,  thousand",1597.92,
440,Lithuania,Vegetal waste - production,2006,"Metric tons,  thousand",1208.16,
440,Lithuania,Vegetal waste - production,2005,"Metric tons,  thousand",1132.48,
440,Lithuania,Vegetal waste - production,2004,"Metric tons,  thousand",938.96,
440,Lithuania,Vegetal waste - production,2003,"Metric tons,  thousand",904.4,
440,Lithuania,Vegetal waste - production,2002,"Metric tons,  thousand",895.84,
440,Lithuania,Vegetal waste - production,2001,"Metric tons,  thousand",843.68,
440,Lithuania,Vegetal waste - production,2000,"Metric tons,  thousand",839.52,
440,Lithuania,Vegetal waste - production,1999,"Metric tons,  thousand",831.36,
440,Lithuania,Vegetal waste - production,1998,"Metric tons,  thousand",771.36,
440,Lithuania,Vegetal waste - production,1997,"Metric tons,  thousand",691.68,
440,Lithuania,Vegetal waste - production,1996,"Metric tons,  thousand",679.12,
440,Lithuania,Vegetal waste - production,1995,"Metric tons,  thousand",628.24,
440,Lithuania,Vegetal waste - production,1994,"Metric tons,  thousand",586.72,
440,Lithuania,Vegetal waste - production,1993,"Metric tons,  thousand",574.64,
440,Lithuania,Vegetal waste - production,1992,"Metric tons,  thousand",381.76,
442,Luxembourg,Vegetal waste - production,2010,"Metric tons,  thousand",904,
442,Luxembourg,Vegetal waste - production,2009,"Metric tons,  thousand",796,
442,Luxembourg,Vegetal waste - production,2008,"Metric tons,  thousand",1015,
442,Luxembourg,Vegetal waste - production,2007,"Metric tons,  thousand",950,
442,Luxembourg,Vegetal waste - production,2006,"Metric tons,  thousand",882,
442,Luxembourg,Vegetal waste - production,2005,"Metric tons,  thousand",948,
442,Luxembourg,Vegetal waste - production,2004,"Metric tons,  thousand",12,
442,Luxembourg,Vegetal waste - production,2003,"Metric tons,  thousand",10,
442,Luxembourg,Vegetal waste - production,2002,"Metric tons,  thousand",4,
442,Luxembourg,Vegetal waste - production,2001,"Metric tons,  thousand",2,
442,Luxembourg,Vegetal waste - production,2000,"Metric tons,  thousand",2,
442,Luxembourg,Vegetal waste - production,1999,"Metric tons,  thousand",1,
458,Malaysia,Vegetal waste - production,2010,"Metric tons,  thousand",18346,
458,Malaysia,Vegetal waste - production,2009,"Metric tons,  thousand",21010,
458,Malaysia,Vegetal waste - production,2008,"Metric tons,  thousand",20679,
458,Malaysia,Vegetal waste - production,2007,"Metric tons,  thousand",20345,
458,Malaysia,Vegetal waste - production,2006,"Metric tons,  thousand",20001,
458,Malaysia,Vegetal waste - production,2005,"Metric tons,  thousand",19642,
458,Malaysia,Vegetal waste - production,2004,"Metric tons,  thousand",19266,
458,Malaysia,Vegetal waste - production,2003,"Metric tons,  thousand",18875,
458,Malaysia,Vegetal waste - production,2002,"Metric tons,  thousand",18473,
458,Malaysia,Vegetal waste - production,2001,"Metric tons,  thousand",18068,
484,Mexico,Vegetal waste - production,2010,"Metric tons,  thousand",7117.6,
484,Mexico,Vegetal waste - production,2009,"Metric tons,  thousand",7098.08,
484,Mexico,Vegetal waste - production,2008,"Metric tons,  thousand",7930.72,
484,Mexico,Vegetal waste - production,2007,"Metric tons,  thousand",7964.88,
484,Mexico,Vegetal waste - production,2006,"Metric tons,  thousand",7842.24,
484,Mexico,Vegetal waste - production,2005,"Metric tons,  thousand",8394.16,
484,Mexico,Vegetal waste - production,2004,"Metric tons,  thousand",7120,
484,Mexico,Vegetal waste - production,2003,"Metric tons,  thousand",6950.32,
484,Mexico,Vegetal waste - production,2002,"Metric tons,  thousand",6743.44,
484,Mexico,Vegetal waste - production,2001,"Metric tons,  thousand",6979.92,
484,Mexico,Vegetal waste - production,2000,"Metric tons,  thousand",6607.2,
484,Mexico,Vegetal waste - production,1999,"Metric tons,  thousand",6926.56,
484,Mexico,Vegetal waste - production,1998,"Metric tons,  thousand",7529.76,
484,Mexico,Vegetal waste - production,1997,"Metric tons,  thousand",7309.76,
484,Mexico,Vegetal waste - production,1996,"Metric tons,  thousand",6659.76,
484,Mexico,Vegetal waste - production,1995,"Metric tons,  thousand",6722.56,
484,Mexico,Vegetal waste - production,1994,"Metric tons,  thousand",5771.84,
484,Mexico,Vegetal waste - production,1993,"Metric tons,  thousand",6880.96,
484,Mexico,Vegetal waste - production,1992,"Metric tons,  thousand",6198.48,
484,Mexico,Vegetal waste - production,1991,"Metric tons,  thousand",6735.36,
484,Mexico,Vegetal waste - production,1990,"Metric tons,  thousand",5829.36,
104,Myanmar,Vegetal waste - production,2010,"Metric tons,  thousand",2016.72,
104,Myanmar,Vegetal waste - production,2009,"Metric tons,  thousand",2001.52,
104,Myanmar,Vegetal waste - production,2008,"Metric tons,  thousand",1986.8,
104,Myanmar,Vegetal waste - production,2007,"Metric tons,  thousand",1972.72,
104,Myanmar,Vegetal waste - production,2006,"Metric tons,  thousand",1959.68,
104,Myanmar,Vegetal waste - production,2005,"Metric tons,  thousand",1947.76,
104,Myanmar,Vegetal waste - production,2004,"Metric tons,  thousand",1937.2,
104,Myanmar,Vegetal waste - production,2003,"Metric tons,  thousand",1927.68,
104,Myanmar,Vegetal waste - production,2002,"Metric tons,  thousand",1917.76,
104,Myanmar,Vegetal waste - production,2001,"Metric tons,  thousand",1905.76,
104,Myanmar,Vegetal waste - production,2000,"Metric tons,  thousand",1890.4,
104,Myanmar,Vegetal waste - production,1999,"Metric tons,  thousand",1871.04,
104,Myanmar,Vegetal waste - production,1998,"Metric tons,  thousand",1848.16,
104,Myanmar,Vegetal waste - production,1997,"Metric tons,  thousand",1815.2,
104,Myanmar,Vegetal waste - production,1996,"Metric tons,  thousand",1787.68,
104,Myanmar,Vegetal waste - production,1995,"Metric tons,  thousand",1760,
104,Myanmar,Vegetal waste - production,1994,"Metric tons,  thousand",1760,
524,Nepal,Vegetal waste - production,2010,"Metric tons,  thousand",1217.76,
524,Nepal,Vegetal waste - production,2009,"Metric tons,  thousand",1196.32,
524,Nepal,Vegetal waste - production,2008,"Metric tons,  thousand",1174.8,
524,Nepal,Vegetal waste - production,2007,"Metric tons,  thousand",1148.8,
524,Nepal,Vegetal waste - production,2006,"Metric tons,  thousand",1149.68,
524,Nepal,Vegetal waste - production,2005,"Metric tons,  thousand",1144,
524,Nepal,Vegetal waste - production,2004,"Metric tons,  thousand",1117.12,
524,Nepal,Vegetal waste - production,2003,"Metric tons,  thousand",1090.8,
524,Nepal,Vegetal waste - production,2002,"Metric tons,  thousand",1066.16,
524,Nepal,Vegetal waste - production,2001,"Metric tons,  thousand",1051.84,
524,Nepal,Vegetal waste - production,2000,"Metric tons,  thousand",1018.56,
524,Nepal,Vegetal waste - production,1999,"Metric tons,  thousand",997.2,
524,Nepal,Vegetal waste - production,1998,"Metric tons,  thousand",976,
524,Nepal,Vegetal waste - production,1997,"Metric tons,  thousand",956,
524,Nepal,Vegetal waste - production,1996,"Metric tons,  thousand",936,
524,Nepal,Vegetal waste - production,1995,"Metric tons,  thousand",916,
524,Nepal,Vegetal waste - production,1994,"Metric tons,  thousand",897,
524,Nepal,Vegetal waste - production,1993,"Metric tons,  thousand",878,
524,Nepal,Vegetal waste - production,1992,"Metric tons,  thousand",860,
524,Nepal,Vegetal waste - production,1991,"Metric tons,  thousand",841,
524,Nepal,Vegetal waste - production,1990,"Metric tons,  thousand",824,
528,Netherlands,Vegetal waste - production,2010,"Metric tons,  thousand",1836.72,
528,Netherlands,Vegetal waste - production,2009,"Metric tons,  thousand",1953.36,
528,Netherlands,Vegetal waste - production,2008,"Metric tons,  thousand",1801.04,
528,Netherlands,Vegetal waste - production,2007,"Metric tons,  thousand",1594.72,
528,Netherlands,Vegetal waste - production,2006,"Metric tons,  thousand",1173.44,
528,Netherlands,Vegetal waste - production,2005,"Metric tons,  thousand",993.12,
528,Netherlands,Vegetal waste - production,2004,"Metric tons,  thousand",951.84,
528,Netherlands,Vegetal waste - production,2003,"Metric tons,  thousand",901.2,
528,Netherlands,Vegetal waste - production,2002,"Metric tons,  thousand",901.04,
528,Netherlands,Vegetal waste - production,2001,"Metric tons,  thousand",678.48,
528,Netherlands,Vegetal waste - production,2000,"Metric tons,  thousand",539.84,
528,Netherlands,Vegetal waste - production,1999,"Metric tons,  thousand",440.72,
528,Netherlands,Vegetal waste - production,1998,"Metric tons,  thousand",421.6,
528,Netherlands,Vegetal waste - production,1997,"Metric tons,  thousand",322.48,
528,Netherlands,Vegetal waste - production,1996,"Metric tons,  thousand",310.8,
528,Netherlands,Vegetal waste - production,1995,"Metric tons,  thousand",326.8,
528,Netherlands,Vegetal waste - production,1994,"Metric tons,  thousand",316.8,
528,Netherlands,Vegetal waste - production,1993,"Metric tons,  thousand",306.88,
528,Netherlands,Vegetal waste - production,1992,"Metric tons,  thousand",308.08,
528,Netherlands,Vegetal waste - production,1991,"Metric tons,  thousand",298.16,
528,Netherlands,Vegetal waste - production,1990,"Metric tons,  thousand",296.8,
554,New Zealand,Vegetal waste - production,2010,"Metric tons,  thousand",3231.2,
554,New Zealand,Vegetal waste - production,2009,"Metric tons,  thousand",2861.76,
554,New Zealand,Vegetal waste - production,2008,"Metric tons,  thousand",3139.28,
554,New Zealand,Vegetal waste - production,2007,"Metric tons,  thousand",3410.32,
554,New Zealand,Vegetal waste - production,2006,"Metric tons,  thousand",3585.84,
554,New Zealand,Vegetal waste - production,2005,"Metric tons,  thousand",3620.64,
554,New Zealand,Vegetal waste - production,2004,"Metric tons,  thousand",3641.04,
554,New Zealand,Vegetal waste - production,2003,"Metric tons,  thousand",3350.8,
554,New Zealand,Vegetal waste - production,2002,"Metric tons,  thousand",3338.72,
554,New Zealand,Vegetal waste - production,2001,"Metric tons,  thousand",3076.16,
554,New Zealand,Vegetal waste - production,2000,"Metric tons,  thousand",3119.92,
554,New Zealand,Vegetal waste - production,1999,"Metric tons,  thousand",2809.92,
554,New Zealand,Vegetal waste - production,1998,"Metric tons,  thousand",2474.16,
554,New Zealand,Vegetal waste - production,1997,"Metric tons,  thousand",2302.88,
554,New Zealand,Vegetal waste - production,1996,"Metric tons,  thousand",2168.96,
554,New Zealand,Vegetal waste - production,1995,"Metric tons,  thousand",2278.24,
554,New Zealand,Vegetal waste - production,1994,"Metric tons,  thousand",2201.36,
554,New Zealand,Vegetal waste - production,1993,"Metric tons,  thousand",2072.48,
554,New Zealand,Vegetal waste - production,1992,"Metric tons,  thousand",1937.44,
554,New Zealand,Vegetal waste - production,1991,"Metric tons,  thousand",1939.2,
554,New Zealand,Vegetal waste - production,1990,"Metric tons,  thousand",1895.36,
558,Nicaragua,Vegetal waste - production,1993,"Metric tons,  thousand",30,1
558,Nicaragua,Vegetal waste - production,1992,"Metric tons,  thousand",30,1
558,Nicaragua,Vegetal waste - production,1991,"Metric tons,  thousand",30,1
558,Nicaragua,Vegetal waste - production,1990,"Metric tons,  thousand",30,1
562,Niger,Vegetal waste - production,2010,"Metric tons,  thousand",35.751,
562,Niger,Vegetal waste - production,2009,"Metric tons,  thousand",46.794,
562,Niger,Vegetal waste - production,2008,"Metric tons,  thousand",46.713,
562,Niger,Vegetal waste - production,2007,"Metric tons,  thousand",39.791,
562,Niger,Vegetal waste - production,2006,"Metric tons,  thousand",26.837,
562,Niger,Vegetal waste - production,2005,"Metric tons,  thousand",40.842,
562,Niger,Vegetal waste - production,2004,"Metric tons,  thousand",36.493,
578,Norway,Vegetal waste - production,2010,"Metric tons,  thousand",0,
578,Norway,Vegetal waste - production,2009,"Metric tons,  thousand",0,
578,Norway,Vegetal waste - production,2008,"Metric tons,  thousand",0,
578,Norway,Vegetal waste - production,2007,"Metric tons,  thousand",0,
578,Norway,Vegetal waste - production,2006,"Metric tons,  thousand",0,
578,Norway,Vegetal waste - production,2005,"Metric tons,  thousand",0,
578,Norway,Vegetal waste - production,2004,"Metric tons,  thousand",0,
578,Norway,Vegetal waste - production,2003,"Metric tons,  thousand",0,
578,Norway,Vegetal waste - production,2002,"Metric tons,  thousand",14,1
578,Norway,Vegetal waste - production,2001,"Metric tons,  thousand",14,1
578,Norway,Vegetal waste - production,2000,"Metric tons,  thousand",12,1
578,Norway,Vegetal waste - production,1999,"Metric tons,  thousand",12,1
578,Norway,Vegetal waste - production,1998,"Metric tons,  thousand",10,1
578,Norway,Vegetal waste - production,1997,"Metric tons,  thousand",10,1
578,Norway,Vegetal waste - production,1996,"Metric tons,  thousand",10,
578,Norway,Vegetal waste - production,1995,"Metric tons,  thousand",10,
578,Norway,Vegetal waste - production,1994,"Metric tons,  thousand",10,
578,Norway,Vegetal waste - production,1993,"Metric tons,  thousand",10,
586,Pakistan,Vegetal waste - production,2010,"Metric tons,  thousand",12635.687,1
586,Pakistan,Vegetal waste - production,2009,"Metric tons,  thousand",12399.812,1
586,Pakistan,Vegetal waste - production,2008,"Metric tons,  thousand",12252.389,
586,Pakistan,Vegetal waste - production,2007,"Metric tons,  thousand",11953.55,
586,Pakistan,Vegetal waste - production,2006,"Metric tons,  thousand",11662,
586,Pakistan,Vegetal waste - production,2005,"Metric tons,  thousand",11378,
586,Pakistan,Vegetal waste - production,2004,"Metric tons,  thousand",11100,
586,Pakistan,Vegetal waste - production,2003,"Metric tons,  thousand",11067,
586,Pakistan,Vegetal waste - production,2002,"Metric tons,  thousand",10797,
586,Pakistan,Vegetal waste - production,2001,"Metric tons,  thousand",10534,
586,Pakistan,Vegetal waste - production,2000,"Metric tons,  thousand",10277,
586,Pakistan,Vegetal waste - production,1999,"Metric tons,  thousand",10026,
586,Pakistan,Vegetal waste - production,1998,"Metric tons,  thousand",9782,
586,Pakistan,Vegetal waste - production,1997,"Metric tons,  thousand",9543,
586,Pakistan,Vegetal waste - production,1996,"Metric tons,  thousand",9310,
586,Pakistan,Vegetal waste - production,1995,"Metric tons,  thousand",9083,
586,Pakistan,Vegetal waste - production,1994,"Metric tons,  thousand",8862,
586,Pakistan,Vegetal waste - production,1993,"Metric tons,  thousand",8646,
586,Pakistan,Vegetal waste - production,1992,"Metric tons,  thousand",8435,
591,Panama,Vegetal waste - production,2010,"Metric tons,  thousand",174,1
591,Panama,Vegetal waste - production,2009,"Metric tons,  thousand",157.44,
591,Panama,Vegetal waste - production,2008,"Metric tons,  thousand",173.52,
591,Panama,Vegetal waste - production,2007,"Metric tons,  thousand",183.12,
591,Panama,Vegetal waste - production,2006,"Metric tons,  thousand",183.12,
591,Panama,Vegetal waste - production,2005,"Metric tons,  thousand",207.92,
591,Panama,Vegetal waste - production,2004,"Metric tons,  thousand",183.12,
591,Panama,Vegetal waste - production,2003,"Metric tons,  thousand",177.44,
591,Panama,Vegetal waste - production,2002,"Metric tons,  thousand",175.28,
591,Panama,Vegetal waste - production,2001,"Metric tons,  thousand",173.28,
598,Papua New Guinea,Vegetal waste - production,2010,"Metric tons,  thousand",421,1
598,Papua New Guinea,Vegetal waste - production,2009,"Metric tons,  thousand",421,1
598,Papua New Guinea,Vegetal waste - production,2008,"Metric tons,  thousand",421,1
598,Papua New Guinea,Vegetal waste - production,2007,"Metric tons,  thousand",421,1
598,Papua New Guinea,Vegetal waste - production,2006,"Metric tons,  thousand",421,1
598,Papua New Guinea,Vegetal waste - production,2005,"Metric tons,  thousand",421,1
598,Papua New Guinea,Vegetal waste - production,2004,"Metric tons,  thousand",421,1
598,Papua New Guinea,Vegetal waste - production,2003,"Metric tons,  thousand",420,1
598,Papua New Guinea,Vegetal waste - production,2002,"Metric tons,  thousand",420,1
598,Papua New Guinea,Vegetal waste - production,2001,"Metric tons,  thousand",420,1
598,Papua New Guinea,Vegetal waste - production,2000,"Metric tons,  thousand",410,1
598,Papua New Guinea,Vegetal waste - production,1999,"Metric tons,  thousand",410,1
598,Papua New Guinea,Vegetal waste - production,1998,"Metric tons,  thousand",400,1
598,Papua New Guinea,Vegetal waste - production,1997,"Metric tons,  thousand",400,1
598,Papua New Guinea,Vegetal waste - production,1996,"Metric tons,  thousand",400,1
598,Papua New Guinea,Vegetal waste - production,1995,"Metric tons,  thousand",400,1
598,Papua New Guinea,Vegetal waste - production,1994,"Metric tons,  thousand",390,1
598,Papua New Guinea,Vegetal waste - production,1993,"Metric tons,  thousand",390,1
598,Papua New Guinea,Vegetal waste - production,1992,"Metric tons,  thousand",390,1
598,Papua New Guinea,Vegetal waste - production,1991,"Metric tons,  thousand",390,1
598,Papua New Guinea,Vegetal waste - production,1990,"Metric tons,  thousand",390,1
604,Peru,Vegetal waste - production,2010,"Metric tons,  thousand",1275.28,
604,Peru,Vegetal waste - production,2009,"Metric tons,  thousand",936.8,
604,Peru,Vegetal waste - production,2008,"Metric tons,  thousand",890.4,
604,Peru,Vegetal waste - production,2007,"Metric tons,  thousand",780.32,
604,Peru,Vegetal waste - production,2006,"Metric tons,  thousand",687.68,
604,Peru,Vegetal waste - production,2005,"Metric tons,  thousand",598.32,
604,Peru,Vegetal waste - production,2004,"Metric tons,  thousand",658.48,
604,Peru,Vegetal waste - production,2003,"Metric tons,  thousand",838.88,
604,Peru,Vegetal waste - production,2002,"Metric tons,  thousand",796.72,
604,Peru,Vegetal waste - production,2001,"Metric tons,  thousand",699.04,
608,Philippines,Vegetal waste - production,2010,"Metric tons,  thousand",1944.9,
608,Philippines,Vegetal waste - production,2009,"Metric tons,  thousand",1942.08,
608,Philippines,Vegetal waste - production,2008,"Metric tons,  thousand",1994.48,
608,Philippines,Vegetal waste - production,2007,"Metric tons,  thousand",2061.03,
608,Philippines,Vegetal waste - production,2006,"Metric tons,  thousand",2078.44,
608,Philippines,Vegetal waste - production,2005,"Metric tons,  thousand",2101.22,
608,Philippines,Vegetal waste - production,2004,"Metric tons,  thousand",2365.14,
608,Philippines,Vegetal waste - production,2003,"Metric tons,  thousand",2589.81,
608,Philippines,Vegetal waste - production,2002,"Metric tons,  thousand",2816.47,
608,Philippines,Vegetal waste - production,2001,"Metric tons,  thousand",3045.13,
608,Philippines,Vegetal waste - production,2000,"Metric tons,  thousand",3275.81,
608,Philippines,Vegetal waste - production,1999,"Metric tons,  thousand",3508.53,
608,Philippines,Vegetal waste - production,1998,"Metric tons,  thousand",3743.34,
608,Philippines,Vegetal waste - production,1997,"Metric tons,  thousand",3980.28,
608,Philippines,Vegetal waste - production,1996,"Metric tons,  thousand",4219.43,
608,Philippines,Vegetal waste - production,1995,"Metric tons,  thousand",4460.87,
608,Philippines,Vegetal waste - production,1994,"Metric tons,  thousand",4264.34,
608,Philippines,Vegetal waste - production,1993,"Metric tons,  thousand",4070.31,
608,Philippines,Vegetal waste - production,1992,"Metric tons,  thousand",3878.91,
608,Philippines,Vegetal waste - production,1991,"Metric tons,  thousand",3690.3,
608,Philippines,Vegetal waste - production,1990,"Metric tons,  thousand",3504.65,
620,Portugal,Vegetal waste - production,2010,"Metric tons,  thousand",3323.36,
620,Portugal,Vegetal waste - production,2009,"Metric tons,  thousand",3201.6,
620,Portugal,Vegetal waste - production,2008,"Metric tons,  thousand",2805.84,
620,Portugal,Vegetal waste - production,2007,"Metric tons,  thousand",2971.28,
620,Portugal,Vegetal waste - production,2006,"Metric tons,  thousand",2774.16,
620,Portugal,Vegetal waste - production,2005,"Metric tons,  thousand",2786.48,
620,Portugal,Vegetal waste - production,2004,"Metric tons,  thousand",2655.6,
620,Portugal,Vegetal waste - production,2003,"Metric tons,  thousand",2540.24,
620,Portugal,Vegetal waste - production,2002,"Metric tons,  thousand",2435.36,
620,Portugal,Vegetal waste - production,2001,"Metric tons,  thousand",2310.56,
620,Portugal,Vegetal waste - production,2000,"Metric tons,  thousand",2346.8,
620,Portugal,Vegetal waste - production,1999,"Metric tons,  thousand",2398.96,
