Domain Code,Domain,AreaCode,AreaName,ElementCode,ElementName,ItemCode,ItemName,Year,Value,Flag,FlagD
QI,Production Indices,1,Armenia,434,Gross per capita Production Index Number (2004-2006 = 100),944,"Meat indigenous, cattle",2006,112.4,,Official data
QI,Production Indices,1,Armenia,434,Gross per capita Production Index Number (2004-2006 = 100),1012,"Meat indigenous, sheep",2006,98.39,,Official data
QI,Production Indices,1,Armenia,434,Gross per capita Production Index Number (2004-2006 = 100),1055,"Meat indigenous, pig",2006,132.57,,Official data
QI,Production Indices,1,Armenia,434,Gross per capita Production Index Number (2004-2006 = 100),1094,"Meat indigenous, chicken",2006,115.15,,Official data
QI,Production Indices,2,Afghanistan,434,Gross per capita Production Index Number (2004-2006 = 100),944,"Meat indigenous, cattle",2006,83.44,,Official data
QI,Production Indices,2,Afghanistan,434,Gross per capita Production Index Number (2004-2006 = 100),1012,"Meat indigenous, sheep",2006,89.17,,Official data
QI,Production Indices,2,Afghanistan,434,Gross per capita Production Index Number (2004-2006 = 100),1032,"Meat indigenous, goat",2006,92.2,,Official data
QI,Production Indices,2,Afghanistan,434,Gross per capita Production Index Number (2004-2006 = 100),1094,"Meat indigenous, chicken",2006,70.53,,Official data
QI,Production Indices,2,Afghanistan,434,Gross per capita Production Index Number (2004-2006 = 100),1137,"Meat indigenous, camel",2006,92.13,,Official data
QI,Production Indices,2,Afghanistan,434,Gross per capita Production Index Number (2004-2006 = 100),1163,"Meat, game",2006,101.89,,Official data
QI,Production Indices,3,Albania,434,Gross per capita Production Index Number (2004-2006 = 100),944,"Meat indigenous, cattle",2006,99.29,,Official data
QI,Production Indices,3,Albania,434,Gross per capita Production Index Number (2004-2006 = 100),1012,"Meat indigenous, sheep",2006,102.28,,Official data
QI,Production Indices,3,Albania,434,Gross per capita Production Index Number (2004-2006 = 100),1032,"Meat indigenous, goat",2006,96.23,,Official data
QI,Production Indices,3,Albania,434,Gross per capita Production Index Number (2004-2006 = 100),1055,"Meat indigenous, pig",2006,73.51,,Official data
QI,Production Indices,3,Albania,434,Gross per capita Production Index Number (2004-2006 = 100),1094,"Meat indigenous, chicken",2006,111.43,,Official data
QI,Production Indices,3,Albania,434,Gross per capita Production Index Number (2004-2006 = 100),1166,"Meat, nes",2006,108.46,,Official data
QI,Production Indices,4,Algeria,434,Gross per capita Production Index Number (2004-2006 = 100),944,"Meat indigenous, cattle",2006,101.04,,Official data
QI,Production Indices,4,Algeria,434,Gross per capita Production Index Number (2004-2006 = 100),1012,"Meat indigenous, sheep",2006,102,,Official data
QI,Production Indices,4,Algeria,434,Gross per capita Production Index Number (2004-2006 = 100),1032,"Meat indigenous, goat",2006,102.67,,Official data
QI,Production Indices,4,Algeria,434,Gross per capita Production Index Number (2004-2006 = 100),1055,"Meat indigenous, pig",2006,94.23,,Official data
QI,Production Indices,4,Algeria,434,Gross per capita Production Index Number (2004-2006 = 100),1087,"Meat indigenous, turkey",2006,98.45,,Official data
QI,Production Indices,4,Algeria,434,Gross per capita Production Index Number (2004-2006 = 100),1094,"Meat indigenous, chicken",2006,98.38,,Official data
QI,Production Indices,4,Algeria,434,Gross per capita Production Index Number (2004-2006 = 100),1120,"Meat indigenous, horse",2006,99.24,,Official data
QI,Production Indices,4,Algeria,434,Gross per capita Production Index Number (2004-2006 = 100),1137,"Meat indigenous, camel",2006,103.41,,Official data
QI,Production Indices,4,Algeria,434,Gross per capita Production Index Number (2004-2006 = 100),1144,"Meat indigenous, rabbit",2006,98.45,,Official data
QI,Production Indices,5,American Samoa,434,Gross per capita Production Index Number (2004-2006 = 100),944,"Meat indigenous, cattle",2006,96.77,,Official data
QI,Production Indices,5,American Samoa,434,Gross per capita Production Index Number (2004-2006 = 100),1055,"Meat indigenous, pig",2006,100,,Official data
QI,Production Indices,5,American Samoa,434,Gross per capita Production Index Number (2004-2006 = 100),1094,"Meat indigenous, chicken",2006,95.74,,Official data
QI,Production Indices,7,Angola,434,Gross per capita Production Index Number (2004-2006 = 100),944,"Meat indigenous, cattle",2006,101.93,,Official data
QI,Production Indices,7,Angola,434,Gross per capita Production Index Number (2004-2006 = 100),1012,"Meat indigenous, sheep",2006,102.63,,Official data
QI,Production Indices,7,Angola,434,Gross per capita Production Index Number (2004-2006 = 100),1032,"Meat indigenous, goat",2006,102.22,,Official data
QI,Production Indices,7,Angola,434,Gross per capita Production Index Number (2004-2006 = 100),1055,"Meat indigenous, pig",2006,104.48,,Official data
QI,Production Indices,7,Angola,434,Gross per capita Production Index Number (2004-2006 = 100),1094,"Meat indigenous, chicken",2006,105.85,,Official data
QI,Production Indices,7,Angola,434,Gross per capita Production Index Number (2004-2006 = 100),1163,"Meat, game",2006,96.91,,Official data
QI,Production Indices,8,Antigua and Barbuda,434,Gross per capita Production Index Number (2004-2006 = 100),944,"Meat indigenous, cattle",2006,99.63,,Official data
QI,Production Indices,8,Antigua and Barbuda,434,Gross per capita Production Index Number (2004-2006 = 100),1012,"Meat indigenous, sheep",2006,108.63,,Official data
QI,Production Indices,8,Antigua and Barbuda,434,Gross per capita Production Index Number (2004-2006 = 100),1032,"Meat indigenous, goat",2006,101.97,,Official data
QI,Production Indices,8,Antigua and Barbuda,434,Gross per capita Production Index Number (2004-2006 = 100),1055,"Meat indigenous, pig",2006,94.91,,Official data
QI,Production Indices,8,Antigua and Barbuda,434,Gross per capita Production Index Number (2004-2006 = 100),1094,"Meat indigenous, chicken",2006,103.38,,Official data
QI,Production Indices,9,Argentina,434,Gross per capita Production Index Number (2004-2006 = 100),944,"Meat indigenous, cattle",2006,98.19,,Official data
QI,Production Indices,9,Argentina,434,Gross per capita Production Index Number (2004-2006 = 100),1012,"Meat indigenous, sheep",2006,100.89,,Official data
QI,Production Indices,9,Argentina,434,Gross per capita Production Index Number (2004-2006 = 100),1032,"Meat indigenous, goat",2006,99.12,,Official data
QI,Production Indices,9,Argentina,434,Gross per capita Production Index Number (2004-2006 = 100),1055,"Meat indigenous, pig",2006,119.06,,Official data
QI,Production Indices,9,Argentina,434,Gross per capita Production Index Number (2004-2006 = 100),1070,"Meat indigenous, duck",2006,100.16,,Official data
QI,Production Indices,9,Argentina,434,Gross per capita Production Index Number (2004-2006 = 100),1077,"Meat indigenous, geese",2006,99.12,,Official data
QI,Production Indices,9,Argentina,434,Gross per capita Production Index Number (2004-2006 = 100),1087,"Meat indigenous, turkey",2006,99.12,,Official data
QI,Production Indices,9,Argentina,434,Gross per capita Production Index Number (2004-2006 = 100),1094,"Meat indigenous, chicken",2006,113.67,,Official data
QI,Production Indices,9,Argentina,434,Gross per capita Production Index Number (2004-2006 = 100),1120,"Meat indigenous, horse",2006,105.52,,Official data
QI,Production Indices,9,Argentina,434,Gross per capita Production Index Number (2004-2006 = 100),1144,"Meat indigenous, rabbit",2006,99.12,,Official data
QI,Production Indices,9,Argentina,434,Gross per capita Production Index Number (2004-2006 = 100),1163,"Meat, game",2006,98.18,,Official data
QI,Production Indices,9,Argentina,434,Gross per capita Production Index Number (2004-2006 = 100),1166,"Meat, nes",2006,90.47,,Official data
QI,Production Indices,10,Australia,434,Gross per capita Production Index Number (2004-2006 = 100),944,"Meat indigenous, cattle",2006,98.2,,Official data
QI,Production Indices,10,Australia,434,Gross per capita Production Index Number (2004-2006 = 100),1012,"Meat indigenous, sheep",2006,103.7,,Official data
QI,Production Indices,10,Australia,434,Gross per capita Production Index Number (2004-2006 = 100),1032,"Meat indigenous, goat",2006,110.85,,Official data
QI,Production Indices,10,Australia,434,Gross per capita Production Index Number (2004-2006 = 100),1055,"Meat indigenous, pig",2006,97.28,,Official data
QI,Production Indices,10,Australia,434,Gross per capita Production Index Number (2004-2006 = 100),1070,"Meat indigenous, duck",2006,106.45,,Official data
QI,Production Indices,10,Australia,434,Gross per capita Production Index Number (2004-2006 = 100),1087,"Meat indigenous, turkey",2006,140.16,,Official data
QI,Production Indices,10,Australia,434,Gross per capita Production Index Number (2004-2006 = 100),1094,"Meat indigenous, chicken",2006,102.7,,Official data
QI,Production Indices,10,Australia,434,Gross per capita Production Index Number (2004-2006 = 100),1120,"Meat indigenous, horse",2006,107.4,,Official data
QI,Production Indices,11,Austria,434,Gross per capita Production Index Number (2004-2006 = 100),944,"Meat indigenous, cattle",2006,102.3,,Official data
QI,Production Indices,11,Austria,434,Gross per capita Production Index Number (2004-2006 = 100),1012,"Meat indigenous, sheep",2006,109.19,,Official data
QI,Production Indices,11,Austria,434,Gross per capita Production Index Number (2004-2006 = 100),1032,"Meat indigenous, goat",2006,97.85,,Official data
QI,Production Indices,11,Austria,434,Gross per capita Production Index Number (2004-2006 = 100),1055,"Meat indigenous, pig",2006,96.69,,Official data
QI,Production Indices,11,Austria,434,Gross per capita Production Index Number (2004-2006 = 100),1070,"Meat indigenous, duck",2006,78.02,,Official data
QI,Production Indices,11,Austria,434,Gross per capita Production Index Number (2004-2006 = 100),1077,"Meat indigenous, geese",2006,60.3,,Official data
QI,Production Indices,11,Austria,434,Gross per capita Production Index Number (2004-2006 = 100),1087,"Meat indigenous, turkey",2006,111.57,,Official data
QI,Production Indices,11,Austria,434,Gross per capita Production Index Number (2004-2006 = 100),1094,"Meat indigenous, chicken",2006,96.12,,Official data
QI,Production Indices,11,Austria,434,Gross per capita Production Index Number (2004-2006 = 100),1120,"Meat indigenous, horse",2006,107.47,,Official data
QI,Production Indices,11,Austria,434,Gross per capita Production Index Number (2004-2006 = 100),1144,"Meat indigenous, rabbit",2006,100.28,,Official data
QI,Production Indices,11,Austria,434,Gross per capita Production Index Number (2004-2006 = 100),1163,"Meat, game",2006,89.06,,Official data
QI,Production Indices,12,Bahamas,434,Gross per capita Production Index Number (2004-2006 = 100),944,"Meat indigenous, cattle",2006,98.58,,Official data
QI,Production Indices,12,Bahamas,434,Gross per capita Production Index Number (2004-2006 = 100),1012,"Meat indigenous, sheep",2006,49.3,,Official data
QI,Production Indices,12,Bahamas,434,Gross per capita Production Index Number (2004-2006 = 100),1032,"Meat indigenous, goat",2006,98.39,,Official data
QI,Production Indices,12,Bahamas,434,Gross per capita Production Index Number (2004-2006 = 100),1055,"Meat indigenous, pig",2006,100.38,,Official data
QI,Production Indices,12,Bahamas,434,Gross per capita Production Index Number (2004-2006 = 100),1094,"Meat indigenous, chicken",2006,97.85,,Official data
QI,Production Indices,13,Bahrain,434,Gross per capita Production Index Number (2004-2006 = 100),944,"Meat indigenous, cattle",2006,193.67,,Official data
QI,Production Indices,13,Bahrain,434,Gross per capita Production Index Number (2004-2006 = 100),1012,"Meat indigenous, sheep",2006,73.89,,Official data
QI,Production Indices,13,Bahrain,434,Gross per capita Production Index Number (2004-2006 = 100),1032,"Meat indigenous, goat",2006,142.89,,Official data
QI,Production Indices,13,Bahrain,434,Gross per capita Production Index Number (2004-2006 = 100),1094,"Meat indigenous, chicken",2006,92.62,,Official data
QI,Production Indices,13,Bahrain,434,Gross per capita Production Index Number (2004-2006 = 100),1137,"Meat indigenous, camel",2006,93.32,,Official data
QI,Production Indices,14,Barbados,434,Gross per capita Production Index Number (2004-2006 = 100),944,"Meat indigenous, cattle",2006,87.05,,Official data
QI,Production Indices,14,Barbados,434,Gross per capita Production Index Number (2004-2006 = 100),1012,"Meat indigenous, sheep",2006,90.7,,Official data
QI,Production Indices,14,Barbados,434,Gross per capita Production Index Number (2004-2006 = 100),1032,"Meat indigenous, goat",2006,99.5,,Official data
QI,Production Indices,14,Barbados,434,Gross per capita Production Index Number (2004-2006 = 100),1055,"Meat indigenous, pig",2006,112.39,,Official data
QI,Production Indices,14,Barbados,434,Gross per capita Production Index Number (2004-2006 = 100),1087,"Meat indigenous, turkey",2006,94.94,,Official data
QI,Production Indices,14,Barbados,434,Gross per capita Production Index Number (2004-2006 = 100),1094,"Meat indigenous, chicken",2006,97.08,,Official data
QI,Production Indices,16,Bangladesh,434,Gross per capita Production Index Number (2004-2006 = 100),944,"Meat indigenous, cattle",2006,99.52,,Official data
QI,Production Indices,16,Bangladesh,434,Gross per capita Production Index Number (2004-2006 = 100),972,"Meat indigenous, buffalo",2006,103.44,,Official data
QI,Production Indices,16,Bangladesh,434,Gross per capita Production Index Number (2004-2006 = 100),1012,"Meat indigenous, sheep",2006,101.95,,Official data
QI,Production Indices,16,Bangladesh,434,Gross per capita Production Index Number (2004-2006 = 100),1032,"Meat indigenous, goat",2006,103.09,,Official data
QI,Production Indices,16,Bangladesh,434,Gross per capita Production Index Number (2004-2006 = 100),1070,"Meat indigenous, duck",2006,102.04,,Official data
QI,Production Indices,16,Bangladesh,434,Gross per capita Production Index Number (2004-2006 = 100),1094,"Meat indigenous, chicken",2006,104.9,,Official data
QI,Production Indices,16,Bangladesh,434,Gross per capita Production Index Number (2004-2006 = 100),1166,"Meat, nes",2006,103.55,,Official data
QI,Production Indices,17,Bermuda,434,Gross per capita Production Index Number (2004-2006 = 100),944,"Meat indigenous, cattle",2006,102.86,,Official data
QI,Production Indices,17,Bermuda,434,Gross per capita Production Index Number (2004-2006 = 100),1032,"Meat indigenous, goat",2006,102.53,,Official data
QI,Production Indices,17,Bermuda,434,Gross per capita Production Index Number (2004-2006 = 100),1055,"Meat indigenous, pig",2006,97.83,,Official data
QI,Production Indices,17,Bermuda,434,Gross per capita Production Index Number (2004-2006 = 100),1094,"Meat indigenous, chicken",2006,100,,Official data
QI,Production Indices,18,Bhutan,434,Gross per capita Production Index Number (2004-2006 = 100),944,"Meat indigenous, cattle",2006,97.56,,Official data
QI,Production Indices,18,Bhutan,434,Gross per capita Production Index Number (2004-2006 = 100),972,"Meat indigenous, buffalo",2006,108.75,,Official data
QI,Production Indices,18,Bhutan,434,Gross per capita Production Index Number (2004-2006 = 100),1012,"Meat indigenous, sheep",2006,97.56,,Official data
QI,Production Indices,18,Bhutan,434,Gross per capita Production Index Number (2004-2006 = 100),1032,"Meat indigenous, goat",2006,99.73,,Official data
QI,Production Indices,18,Bhutan,434,Gross per capita Production Index Number (2004-2006 = 100),1055,"Meat indigenous, pig",2006,98.05,,Official data
QI,Production Indices,18,Bhutan,434,Gross per capita Production Index Number (2004-2006 = 100),1094,"Meat indigenous, chicken",2006,97.56,,Official data
QI,Production Indices,19,Bolivia (Plurinational State of),434,Gross per capita Production Index Number (2004-2006 = 100),944,"Meat indigenous, cattle",2006,107.87,,Official data
QI,Production Indices,19,Bolivia (Plurinational State of),434,Gross per capita Production Index Number (2004-2006 = 100),1012,"Meat indigenous, sheep",2006,100.78,,Official data
QI,Production Indices,19,Bolivia (Plurinational State of),434,Gross per capita Production Index Number (2004-2006 = 100),1032,"Meat indigenous, goat",2006,98.13,,Official data
QI,Production Indices,19,Bolivia (Plurinational State of),434,Gross per capita Production Index Number (2004-2006 = 100),1055,"Meat indigenous, pig",2006,99.54,,Official data
QI,Production Indices,19,Bolivia (Plurinational State of),434,Gross per capita Production Index Number (2004-2006 = 100),1070,"Meat indigenous, duck",2006,98.26,,Official data
QI,Production Indices,19,Bolivia (Plurinational State of),434,Gross per capita Production Index Number (2004-2006 = 100),1087,"Meat indigenous, turkey",2006,98.37,,Official data
QI,Production Indices,19,Bolivia (Plurinational State of),434,Gross per capita Production Index Number (2004-2006 = 100),1094,"Meat indigenous, chicken",2006,127.53,,Official data
QI,Production Indices,19,Bolivia (Plurinational State of),434,Gross per capita Production Index Number (2004-2006 = 100),1144,"Meat indigenous, rabbit",2006,98.26,,Official data
QI,Production Indices,19,Bolivia (Plurinational State of),434,Gross per capita Production Index Number (2004-2006 = 100),1154,"Meat indigenous, rodents",2006,98.26,,Official data
QI,Production Indices,19,Bolivia (Plurinational State of),434,Gross per capita Production Index Number (2004-2006 = 100),1161,"Meat indigenous, other camelids",2006,98.26,,Official data
QI,Production Indices,20,Botswana,434,Gross per capita Production Index Number (2004-2006 = 100),944,"Meat indigenous, cattle",2006,98.74,,Official data
QI,Production Indices,20,Botswana,434,Gross per capita Production Index Number (2004-2006 = 100),1012,"Meat indigenous, sheep",2006,109.73,,Official data
QI,Production Indices,20,Botswana,434,Gross per capita Production Index Number (2004-2006 = 100),1032,"Meat indigenous, goat",2006,105.49,,Official data
QI,Production Indices,20,Botswana,434,Gross per capita Production Index Number (2004-2006 = 100),1055,"Meat indigenous, pig",2006,116.28,,Official data
QI,Production Indices,20,Botswana,434,Gross per capita Production Index Number (2004-2006 = 100),1094,"Meat indigenous, chicken",2006,107.05,,Official data
QI,Production Indices,20,Botswana,434,Gross per capita Production Index Number (2004-2006 = 100),1144,"Meat indigenous, rabbit",2006,98.92,,Official data
QI,Production Indices,20,Botswana,434,Gross per capita Production Index Number (2004-2006 = 100),1163,"Meat, game",2006,87.11,,Official data
QI,Production Indices,20,Botswana,434,Gross per capita Production Index Number (2004-2006 = 100),1166,"Meat, nes",2006,107.52,,Official data
QI,Production Indices,21,Brazil,434,Gross per capita Production Index Number (2004-2006 = 100),944,"Meat indigenous, cattle",2006,105.82,,Official data
QI,Production Indices,21,Brazil,434,Gross per capita Production Index Number (2004-2006 = 100),1012,"Meat indigenous, sheep",2006,99.77,,Official data
QI,Production Indices,21,Brazil,434,Gross per capita Production Index Number (2004-2006 = 100),1032,"Meat indigenous, goat",2006,98.91,,Official data
QI,Production Indices,21,Brazil,434,Gross per capita Production Index Number (2004-2006 = 100),1055,"Meat indigenous, pig",2006,88.61,,Official data
QI,Production Indices,21,Brazil,434,Gross per capita Production Index Number (2004-2006 = 100),1070,"Meat indigenous, duck",2006,100.32,,Official data
QI,Production Indices,21,Brazil,434,Gross per capita Production Index Number (2004-2006 = 100),1087,"Meat indigenous, turkey",2006,109.72,,Official data
QI,Production Indices,21,Brazil,434,Gross per capita Production Index Number (2004-2006 = 100),1094,"Meat indigenous, chicken",2006,98.07,,Official data
QI,Production Indices,21,Brazil,434,Gross per capita Production Index Number (2004-2006 = 100),1120,"Meat indigenous, horse",2006,99.44,,Official data
QI,Production Indices,21,Brazil,434,Gross per capita Production Index Number (2004-2006 = 100),1144,"Meat indigenous, rabbit",2006,99.4,,Official data
QI,Production Indices,23,Belize,434,Gross per capita Production Index Number (2004-2006 = 100),944,"Meat indigenous, cattle",2006,81.78,,Official data
QI,Production Indices,23,Belize,434,Gross per capita Production Index Number (2004-2006 = 100),1012,"Meat indigenous, sheep",2006,100.06,,Official data
QI,Production Indices,23,Belize,434,Gross per capita Production Index Number (2004-2006 = 100),1032,"Meat indigenous, goat",2006,97.45,,Official data
QI,Production Indices,23,Belize,434,Gross per capita Production Index Number (2004-2006 = 100),1055,"Meat indigenous, pig",2006,113.21,,Official data
QI,Production Indices,23,Belize,434,Gross per capita Production Index Number (2004-2006 = 100),1070,"Meat indigenous, duck",2006,97.45,,Official data
QI,Production Indices,23,Belize,434,Gross per capita Production Index Number (2004-2006 = 100),1087,"Meat indigenous, turkey",2006,104.46,,Official data
QI,Production Indices,23,Belize,434,Gross per capita Production Index Number (2004-2006 = 100),1094,"Meat indigenous, chicken",2006,95.88,,Official data
QI,Production Indices,25,Solomon Islands,434,Gross per capita Production Index Number (2004-2006 = 100),944,"Meat indigenous, cattle",2006,100.13,,Official data
QI,Production Indices,25,Solomon Islands,434,Gross per capita Production Index Number (2004-2006 = 100),1055,"Meat indigenous, pig",2006,98.11,,Official data
QI,Production Indices,25,Solomon Islands,434,Gross per capita Production Index Number (2004-2006 = 100),1094,"Meat indigenous, chicken",2006,97.54,,Official data
QI,Production Indices,26,Brunei Darussalam,434,Gross per capita Production Index Number (2004-2006 = 100),944,"Meat indigenous, cattle",2006,95.03,,Official data
QI,Production Indices,26,Brunei Darussalam,434,Gross per capita Production Index Number (2004-2006 = 100),972,"Meat indigenous, buffalo",2006,69.84,,Official data
QI,Production Indices,26,Brunei Darussalam,434,Gross per capita Production Index Number (2004-2006 = 100),1012,"Meat indigenous, sheep",2006,101.7,,Official data
QI,Production Indices,26,Brunei Darussalam,434,Gross per capita Production Index Number (2004-2006 = 100),1032,"Meat indigenous, goat",2006,100.92,,Official data
QI,Production Indices,26,Brunei Darussalam,434,Gross per capita Production Index Number (2004-2006 = 100),1055,"Meat indigenous, pig",2006,113.37,,Official data
QI,Production Indices,26,Brunei Darussalam,434,Gross per capita Production Index Number (2004-2006 = 100),1070,"Meat indigenous, duck",2006,126.23,,Official data
QI,Production Indices,26,Brunei Darussalam,434,Gross per capita Production Index Number (2004-2006 = 100),1094,"Meat indigenous, chicken",2006,136,,Official data
QI,Production Indices,27,Bulgaria,434,Gross per capita Production Index Number (2004-2006 = 100),944,"Meat indigenous, cattle",2006,94.78,,Official data
QI,Production Indices,27,Bulgaria,434,Gross per capita Production Index Number (2004-2006 = 100),972,"Meat indigenous, buffalo",2006,130.82,,Official data
QI,Production Indices,27,Bulgaria,434,Gross per capita Production Index Number (2004-2006 = 100),1012,"Meat indigenous, sheep",2006,101.44,,Official data
QI,Production Indices,27,Bulgaria,434,Gross per capita Production Index Number (2004-2006 = 100),1032,"Meat indigenous, goat",2006,91.08,,Official data
QI,Production Indices,27,Bulgaria,434,Gross per capita Production Index Number (2004-2006 = 100),1055,"Meat indigenous, pig",2006,98.44,,Official data
QI,Production Indices,27,Bulgaria,434,Gross per capita Production Index Number (2004-2006 = 100),1070,"Meat indigenous, duck",2006,238.29,,Official data
QI,Production Indices,27,Bulgaria,434,Gross per capita Production Index Number (2004-2006 = 100),1077,"Meat indigenous, geese",2006,100,,Official data
QI,Production Indices,27,Bulgaria,434,Gross per capita Production Index Number (2004-2006 = 100),1087,"Meat indigenous, turkey",2006,99.52,,Official data
QI,Production Indices,27,Bulgaria,434,Gross per capita Production Index Number (2004-2006 = 100),1094,"Meat indigenous, chicken",2006,107.64,,Official data
QI,Production Indices,27,Bulgaria,434,Gross per capita Production Index Number (2004-2006 = 100),1120,"Meat indigenous, horse",2006,85.26,,Official data
QI,Production Indices,27,Bulgaria,434,Gross per capita Production Index Number (2004-2006 = 100),1122,"Meat indigenous, ass",2006,100,,Official data
QI,Production Indices,27,Bulgaria,434,Gross per capita Production Index Number (2004-2006 = 100),1144,"Meat indigenous, rabbit",2006,109.33,,Official data
QI,Production Indices,27,Bulgaria,434,Gross per capita Production Index Number (2004-2006 = 100),1166,"Meat, nes",2006,101.92,,Official data
QI,Production Indices,28,Myanmar,434,Gross per capita Production Index Number (2004-2006 = 100),944,"Meat indigenous, cattle",2006,109.69,,Official data
QI,Production Indices,28,Myanmar,434,Gross per capita Production Index Number (2004-2006 = 100),972,"Meat indigenous, buffalo",2006,106.04,,Official data
QI,Production Indices,28,Myanmar,434,Gross per capita Production Index Number (2004-2006 = 100),1012,"Meat indigenous, sheep",2006,109.81,,Official data
QI,Production Indices,28,Myanmar,434,Gross per capita Production Index Number (2004-2006 = 100),1032,"Meat indigenous, goat",2006,111.8,,Official data
QI,Production Indices,28,Myanmar,434,Gross per capita Production Index Number (2004-2006 = 100),1055,"Meat indigenous, pig",2006,115.04,,Official data
QI,Production Indices,28,Myanmar,434,Gross per capita Production Index Number (2004-2006 = 100),1070,"Meat indigenous, duck",2006,108.52,,Official data
QI,Production Indices,28,Myanmar,434,Gross per capita Production Index Number (2004-2006 = 100),1077,"Meat indigenous, geese",2006,118.1,,Official data
QI,Production Indices,28,Myanmar,434,Gross per capita Production Index Number (2004-2006 = 100),1084,"Meat indigenous, bird nes",2006,107.05,,Official data
QI,Production Indices,28,Myanmar,434,Gross per capita Production Index Number (2004-2006 = 100),1087,"Meat indigenous, turkey",2006,99.37,,Official data
QI,Production Indices,28,Myanmar,434,Gross per capita Production Index Number (2004-2006 = 100),1094,"Meat indigenous, chicken",2006,116.28,,Official data
QI,Production Indices,29,Burundi,434,Gross per capita Production Index Number (2004-2006 = 100),944,"Meat indigenous, cattle",2006,123.71,,Official data
QI,Production Indices,29,Burundi,434,Gross per capita Production Index Number (2004-2006 = 100),1012,"Meat indigenous, sheep",2006,116.14,,Official data
QI,Production Indices,29,Burundi,434,Gross per capita Production Index Number (2004-2006 = 100),1032,"Meat indigenous, goat",2006,126.92,,Official data
QI,Production Indices,29,Burundi,434,Gross per capita Production Index Number (2004-2006 = 100),1055,"Meat indigenous, pig",2006,149.86,,Official data
QI,Production Indices,29,Burundi,434,Gross per capita Production Index Number (2004-2006 = 100),1094,"Meat indigenous, chicken",2006,96.86,,Official data
QI,Production Indices,29,Burundi,434,Gross per capita Production Index Number (2004-2006 = 100),1144,"Meat indigenous, rabbit",2006,54.68,,Official data
QI,Production Indices,32,Cameroon,434,Gross per capita Production Index Number (2004-2006 = 100),944,"Meat indigenous, cattle",2006,97.72,,Official data
QI,Production Indices,32,Cameroon,434,Gross per capita Production Index Number (2004-2006 = 100),1012,"Meat indigenous, sheep",2006,97.43,,Official data
QI,Production Indices,32,Cameroon,434,Gross per capita Production Index Number (2004-2006 = 100),1032,"Meat indigenous, goat",2006,97.43,,Official data
QI,Production Indices,32,Cameroon,434,Gross per capita Production Index Number (2004-2006 = 100),1055,"Meat indigenous, pig",2006,99.25,,Official data
QI,Production Indices,32,Cameroon,434,Gross per capita Production Index Number (2004-2006 = 100),1094,"Meat indigenous, chicken",2006,111.37,,Official data
QI,Production Indices,32,Cameroon,434,Gross per capita Production Index Number (2004-2006 = 100),1120,"Meat indigenous, horse",2006,102.34,,Official data
QI,Production Indices,32,Cameroon,434,Gross per capita Production Index Number (2004-2006 = 100),1144,"Meat indigenous, rabbit",2006,97.43,,Official data
QI,Production Indices,32,Cameroon,434,Gross per capita Production Index Number (2004-2006 = 100),1163,"Meat, game",2006,100.26,,Official data
QI,Production Indices,33,Canada,434,Gross per capita Production Index Number (2004-2006 = 100),944,"Meat indigenous, cattle",2006,99.14,,Official data
QI,Production Indices,33,Canada,434,Gross per capita Production Index Number (2004-2006 = 100),1012,"Meat indigenous, sheep",2006,94.92,,Official data
QI,Production Indices,33,Canada,434,Gross per capita Production Index Number (2004-2006 = 100),1055,"Meat indigenous, pig",2006,99.44,,Official data
QI,Production Indices,33,Canada,434,Gross per capita Production Index Number (2004-2006 = 100),1070,"Meat indigenous, duck",2006,90.56,,Official data
QI,Production Indices,33,Canada,434,Gross per capita Production Index Number (2004-2006 = 100),1077,"Meat indigenous, geese",2006,98.91,,Official data
QI,Production Indices,33,Canada,434,Gross per capita Production Index Number (2004-2006 = 100),1087,"Meat indigenous, turkey",2006,98.88,,Official data
QI,Production Indices,33,Canada,434,Gross per capita Production Index Number (2004-2006 = 100),1094,"Meat indigenous, chicken",2006,96.72,,Official data
QI,Production Indices,33,Canada,434,Gross per capita Production Index Number (2004-2006 = 100),1120,"Meat indigenous, horse",2006,82.99,,Official data
QI,Production Indices,33,Canada,434,Gross per capita Production Index Number (2004-2006 = 100),1166,"Meat, nes",2006,123.9,,Official data
QI,Production Indices,35,Cabo Verde,434,Gross per capita Production Index Number (2004-2006 = 100),944,"Meat indigenous, cattle",2006,117.86,,Official data
QI,Production Indices,35,Cabo Verde,434,Gross per capita Production Index Number (2004-2006 = 100),1012,"Meat indigenous, sheep",2006,111.37,,Official data
QI,Production Indices,35,Cabo Verde,434,Gross per capita Production Index Number (2004-2006 = 100),1032,"Meat indigenous, goat",2006,107.7,,Official data
QI,Production Indices,35,Cabo Verde,434,Gross per capita Production Index Number (2004-2006 = 100),1055,"Meat indigenous, pig",2006,100.61,,Official data
QI,Production Indices,35,Cabo Verde,434,Gross per capita Production Index Number (2004-2006 = 100),1094,"Meat indigenous, chicken",2006,109.67,,Official data
QI,Production Indices,37,Central African Republic,434,Gross per capita Production Index Number (2004-2006 = 100),944,"Meat indigenous, cattle",2006,101.13,,Official data
QI,Production Indices,37,Central African Republic,434,Gross per capita Production Index Number (2004-2006 = 100),1012,"Meat indigenous, sheep",2006,100.88,,Official data
QI,Production Indices,37,Central African Republic,434,Gross per capita Production Index Number (2004-2006 = 100),1032,"Meat indigenous, goat",2006,104.19,,Official data
